,tokenId,name,description,url,attributes,recipient,contract
55,40,Sicko Sloths #40,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/40.png,"[{'trait': 'Background', 'value': 'Red Lipstick'}, {'trait': 'Fur', 'value': 'The Greys'}, {'trait': 'Mouth', 'value': 'Bloody Fangs'}, {'trait': 'Eyes', 'value': 'Possessed Black'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Green Glasses'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Money Green Sloth Bot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP1Y3Z0R6NRGWAXMFMGG684YKDGM7QCVM6EPXQASR,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
56,4,Sicko Sloths #4,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/4.png,"[{'trait': 'Background', 'value': 'Green Swirl'}, {'trait': 'Fur', 'value': 'Slime Green'}, {'trait': 'Mouth', 'value': 'Bloody Fangs'}, {'trait': 'Eyes', 'value': 'Infected'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Green Fedora'}, {'trait': 'Body', 'value': 'The Greys Ninja'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Legendary'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
57,39,Sicko Sloths #39,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/39.png,"[{'trait': 'Background', 'value': 'Yellow Swirl'}, {'trait': 'Fur', 'value': 'Fireball Red'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'White'}, {'trait': 'Tattoos', 'value': 'Red Rose'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Black Glasses'}, {'trait': 'Head', 'value': 'Red Skully'}, {'trait': 'Body', 'value': 'True Blue Ninja'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
58,38,Sicko Sloths #38,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/38.png,"[{'trait': 'Background', 'value': 'Blueberry'}, {'trait': 'Fur', 'value': 'The Greys'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'White'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Dark Mode Bossman'}, {'trait': 'Chain', 'value': '24k Cuban'}, {'trait': 'Class', 'value': 'Original'}]",SP14JQMR1R5VV6Q3MJZVAMXBPWQMBZS16XJMFJ3WG,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
59,37,Sicko Sloths #37,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/37.png,"[{'trait': 'Background', 'value': 'Black Blend'}, {'trait': 'Fur', 'value': 'Color Dash'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Hippie Blue'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Black Glasses'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Sloth Reaper'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
60,36,Sicko Sloths #36,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/36.png,"[{'trait': 'Background', 'value': 'Yellow Swirl'}, {'trait': 'Fur', 'value': 'Color Dash'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Goofy White'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Blue Skully'}, {'trait': 'Body', 'value': 'Orange Hunter Red Slime'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Exotic'}]",SP9748CXTYEWCSTAQRQ1KHDV08AC37JCNW95NKMJ,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
61,35,Sicko Sloths #35,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/35.png,"[{'trait': 'Background', 'value': 'Red Lipstick'}, {'trait': 'Fur', 'value': 'Color Dash'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Demon Red'}, {'trait': 'Tattoos', 'value': 'Yellow Drops Rose'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Green Glasses'}, {'trait': 'Head', 'value': 'Aqua Cap'}, {'trait': 'Body', 'value': 'Magenta Sloth Bot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP23RN5F2EGG89SD7ER61ZQFK5FZ7HCTN1SQEQXJN,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
62,34,Sicko Sloths #34,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/34.png,"[{'trait': 'Background', 'value': 'Black Blend'}, {'trait': 'Fur', 'value': 'Bronze Tan'}, {'trait': 'Mouth', 'value': 'Cigarette'}, {'trait': 'Eyes', 'value': 'Stressed Out'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'Blue Mask'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Red Skully'}, {'trait': 'Body', 'value': 'Bitcoin Vampire'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
63,33,Sicko Sloths #33,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/33.png,"[{'trait': 'Background', 'value': 'Vice Sunset'}, {'trait': 'Fur', 'value': 'Bronze Tan'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Grabba Yellow'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Dark Green Fedora'}, {'trait': 'Body', 'value': 'Steel Robot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SPF53R3X4MZ9QT394M31HA900GXHD7DC0WE4032N,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
64,32,Sicko Sloths #32,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/32.png,"[{'trait': 'Background', 'value': 'Maroon Mesh'}, {'trait': 'Fur', 'value': 'Palm Tree Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Demon Red'}, {'trait': 'Tattoos', 'value': 'Yellow Drops'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Yellow Headphones'}, {'trait': 'Body', 'value': 'Gold Sloth Bot'}, {'trait': 'Chain', 'value': '24k Cuban'}, {'trait': 'Class', 'value': 'Original'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
65,31,Sicko Sloths #31,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/31.png,"[{'trait': 'Background', 'value': 'Blue & Pink'}, {'trait': 'Fur', 'value': 'Dark Mode'}, {'trait': 'Mouth', 'value': 'Bloody Tongue'}, {'trait': 'Eyes', 'value': 'Demon Red'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Yellow Cyclops'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'True Blue Ninja'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
66,30,Sicko Sloths #30,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/30.png,"[{'trait': 'Background', 'value': 'Blue & Pink'}, {'trait': 'Fur', 'value': 'Dark Mode'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'White'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Blue Headphones'}, {'trait': 'Body', 'value': 'Bitcoin Vampire'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP1Y3Z0R6NRGWAXMFMGG684YKDGM7QCVM6EPXQASR,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
67,3,Sicko Sloths #3,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/3.png,"[{'trait': 'Background', 'value': 'Robin Egg'}, {'trait': 'Fur', 'value': 'Purple Passion'}, {'trait': 'Mouth', 'value': 'Bloody Fangs'}, {'trait': 'Eyes', 'value': 'Goofy Yellow'}, {'trait': 'Tattoos', 'value': 'Red Drops Cross Rose'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Black Glasses'}, {'trait': 'Head', 'value': 'Black Green Headphones'}, {'trait': 'Body', 'value': 'Magenta Sloth Bot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SPF53R3X4MZ9QT394M31HA900GXHD7DC0WE4032N,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
68,29,Sicko Sloths #29,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/29.png,"[{'trait': 'Background', 'value': 'Blueberry'}, {'trait': 'Fur', 'value': 'Purple Passion'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Goofy Joker'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Salmon Skully'}, {'trait': 'Body', 'value': 'Orange Hunter Red Slime'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
69,28,Sicko Sloths #28,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/28.png,"[{'trait': 'Background', 'value': 'Candy Corn'}, {'trait': 'Fur', 'value': 'Color Flip'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Stressed Out'}, {'trait': 'Tattoos', 'value': 'Yellow Drops Rose'}, {'trait': 'Mask', 'value': 'Blue Mask'}, {'trait': 'Glasses', 'value': 'Orange Glasses'}, {'trait': 'Head', 'value': 'Halo'}, {'trait': 'Body', 'value': 'Sicko Sloth Bot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Exotic'}]",SP18MP1HKH2X3M9ETT5XNRSH49ZGNEQJYKFEM8F9Q,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
70,27,Sicko Sloths #27,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/27.png,"[{'trait': 'Background', 'value': 'Intergalactic'}, {'trait': 'Fur', 'value': 'Palm Tree Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Infected'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'White Fedora'}, {'trait': 'Body', 'value': 'Magenta Sloth Bot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
71,26,Sicko Sloths #26,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/26.png,"[{'trait': 'Background', 'value': 'Color Bomb'}, {'trait': 'Fur', 'value': 'Palm Tree Green'}, {'trait': 'Mouth', 'value': 'Drooling Tongue'}, {'trait': 'Eyes', 'value': 'Possessed Black'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Black Glasses'}, {'trait': 'Head', 'value': 'Green Fedora'}, {'trait': 'Body', 'value': 'Magenta Sloth Bot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Exotic'}]",SP9748CXTYEWCSTAQRQ1KHDV08AC37JCNW95NKMJ,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
72,25,Sicko Sloths #25,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/25.png,"[{'trait': 'Background', 'value': 'Intergalactic Sicko Ghost'}, {'trait': 'Fur', 'value': 'Go Getter Green'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'White'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'Salmon Skully'}, {'trait': 'Body', 'value': 'Steel Robot'}, {'trait': 'Chain', 'value': 'Rose Gold'}, {'trait': 'Class', 'value': 'Original'}]",SP23RN5F2EGG89SD7ER61ZQFK5FZ7HCTN1SQEQXJN,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
73,24,Sicko Sloths #24,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/24.png,"[{'trait': 'Background', 'value': 'Color Bomb'}, {'trait': 'Fur', 'value': 'Sun Glow'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Goofy White'}, {'trait': 'Tattoos', 'value': 'Red Rose'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Green Glasses'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Gold Sloth Bot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
74,23,Sicko Sloths #23,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/23.png,"[{'trait': 'Background', 'value': 'Bitcoin Ghost'}, {'trait': 'Fur', 'value': 'Fireball Red'}, {'trait': 'Mouth', 'value': 'Bomber'}, {'trait': 'Eyes', 'value': 'Deceptive Red'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Black Glasses'}, {'trait': 'Head', 'value': 'Blue Skully'}, {'trait': 'Body', 'value': 'Money Green Sloth Bot'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Exotic'}]",SPF53R3X4MZ9QT394M31HA900GXHD7DC0WE4032N,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
75,22,Sicko Sloths #22,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/22.png,"[{'trait': 'Background', 'value': 'BnG Shade'}, {'trait': 'Fur', 'value': 'Dark Mode'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Seeing Candy'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Orange Hunter Green Slime'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
76,21,Sicko Sloths #21,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/21.png,"[{'trait': 'Background', 'value': 'Black Blend'}, {'trait': 'Fur', 'value': 'Color Dash'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'White'}, {'trait': 'Tattoos', 'value': 'Blue Drops'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Green Glasses'}, {'trait': 'Head', 'value': 'Yellow Headphones'}, {'trait': 'Body', 'value': 'Stacks Astro Sloth'}, {'trait': 'Chain', 'value': '24k Cuban'}, {'trait': 'Class', 'value': 'Unique'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
77,20,Sicko Sloths #20,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/20.png,"[{'trait': 'Background', 'value': 'Color Bomb'}, {'trait': 'Fur', 'value': 'Color Flip'}, {'trait': 'Mouth', 'value': 'Cigarette'}, {'trait': 'Eyes', 'value': 'Possessed Black'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'Green Glasses'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Blue Bossman'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Unique'}]",SP1Y3Z0R6NRGWAXMFMGG684YKDGM7QCVM6EPXQASR,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
78,2,Sicko Sloths #2,"Sicko Sloths are a bunch of wild cryptosapiens that do way more than just ""hang"" around. Created by a crew of experienced tattoo artist's, These avatars are built on Stacks and Bitcoin for Maxi's like us! Consisting of only 2,499 Tokens these collectibles will also grant access to "" The Parlor "" - Our clubhouse where all the fun goes down.",ipfs://ipfs/QmWZ4qDL7iPPzHuMXxyS9To8yUX7GTSoEy9EJ6cCjHTuxQ/images/2.png,"[{'trait': 'Background', 'value': 'Yellow Swirl'}, {'trait': 'Fur', 'value': 'Color Dash'}, {'trait': 'Mouth', 'value': 'None'}, {'trait': 'Eyes', 'value': 'Goofy Joker'}, {'trait': 'Tattoos', 'value': 'None'}, {'trait': 'Mask', 'value': 'None'}, {'trait': 'Glasses', 'value': 'None'}, {'trait': 'Head', 'value': 'None'}, {'trait': 'Body', 'value': 'Sloth Reaper'}, {'trait': 'Chain', 'value': 'None'}, {'trait': 'Class', 'value': 'Original'}]",SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E,SP3J1ZP3R4MCMZ91KW1BFZWYKHEG553PX42C8H56E.sicko-sloths
